±¸ºÐ,Ç×¸ñ,´ÜÀ§,2010.01 ¿ù,2010.02 ¿ù,2010.03 ¿ù,2010.04 ¿ù,2010.05 ¿ù,2010.06 ¿ù,2010.07 ¿ù,2010.08 ¿ù,2010.09 ¿ù,2010.10 ¿ù,2010.11 ¿ù,2010.12 ¿ù,2011.01 ¿ù,2011.02 ¿ù,2011.03 ¿ù,2011.04 ¿ù,2011.05 ¿ù,2011.06 ¿ù,2011.07 ¿ù,2011.08 ¿ù,2011.09 ¿ù,2011.10 ¿ù,2011.11 ¿ù,2011.12 ¿ù,2012.01 ¿ù,2012.02 ¿ù,2012.03 ¿ù,2012.04 ¿ù,2012.05 ¿ù,2012.06 ¿ù,2012.07 ¿ù,2012.08 ¿ù,2012.09 ¿ù,2012.10 ¿ù,2012.11 ¿ù,2012.12 ¿ù,2013.01 ¿ù,2013.02 ¿ù,2013.03 ¿ù,2013.04 ¿ù,2013.05 ¿ù,2013.06 ¿ù,2013.07 ¿ù,2013.08 ¿ù,2013.09 ¿ù,2013.10 ¿ù,2013.11 ¿ù,2013.12 ¿ù,2014.01 ¿ù,2014.02 ¿ù,2014.03 ¿ù,2014.04 ¿ù,2014.05 ¿ù,2014.06 ¿ù,2014.07 ¿ù,2014.08 ¿ù,2014.09 ¿ù,2014.10 ¿ù,2014.11 ¿ù,2014.12 ¿ù,2015.01 ¿ù,2015.02 ¿ù,2015.03 ¿ù,2015.04 ¿ù,2015.05 ¿ù,2015.06 ¿ù,2015.07 ¿ù,2015.08 ¿ù,2015.09 ¿ù,2015.10 ¿ù,2015.11 ¿ù,2015.12 ¿ù,2016.01 ¿ù,2016.02 ¿ù,2016.03 ¿ù,2016.04 ¿ù,2016.05 ¿ù,2016.06 ¿ù,2016.07 ¿ù,2016.08 ¿ù,2016.09 ¿ù,2016.10 ¿ù,2016.11 ¿ù,2016.12 ¿ù,2017.01 ¿ù,2017.02 ¿ù,2017.03 ¿ù,2017.04 ¿ù,2017.05 ¿ù,2017.06 ¿ù,2017.07 ¿ù,2017.08 ¿ù,2017.09 ¿ù,2017.10 ¿ù,2017.11 ¿ù,2017.12 ¿ù,2018.01 ¿ù,2018.02 ¿ù,2018.03 ¿ù,2018.04 ¿ù,2018.05 ¿ù,2018.06 ¿ù,2018.07 ¿ù,2018.08 ¿ù,2018.09 ¿ù,2018.10 ¿ù,2018.11 ¿ù,2018.12 ¿ù,2019.01 ¿ù,2019.02 ¿ù,2019.03 ¿ù,2019.04 ¿ù,2019.05 ¿ù,2019.06 ¿ù,2019.07 ¿ù,2019.08 ¿ù,2019.09 ¿ù,2019.10 ¿ù,2019.11 ¿ù,2019.12 ¿ù,2020.01 ¿ù,2020.02 ¿ù,2020.03 ¿ù,2020.04 ¿ù,2020.05 ¿ù,2020.06 ¿ù,2020.07 ¿ù,2020.08 ¿ù,2020.09 ¿ù,2020.10 ¿ù,2020.11 ¿ù,2020.12 ¿ù,2021.01 ¿ù,2021.02 ¿ù,2021.03 ¿ù,2021.04 ¿ù,2021.05 ¿ù,2021.06 ¿ù,2021.07 ¿ù,2021.08 ¿ù,2021.09 ¿ù,2021.10 ¿ù,2021.11 ¿ù,2021.12 ¿ù,2022.01 ¿ù,2022.02 ¿ù,2022.03 ¿ù,2022.04 ¿ù,2022.05 ¿ù,2022.06 ¿ù,2022.07 ¿ù,2022.08 ¿ù,2022.09 ¿ù,2022.10 ¿ù,2022.11 ¿ù,2022.12 ¿ù,2023.01 ¿ù,2023.02 ¿ù,2023.03 ¿ù,2023.04 ¿ù,2023.05 ¿ù,2023.06 ¿ù,2023.07 ¿ù,2023.08 ¿ù,2023.09 ¿ù,2023.10 ¿ù,2023.11 ¿ù,2023.12 ¿ù,2024.01 ¿ù,2024.02 ¿ù,2024.03 ¿ù,2024.04 ¿ù,2024.05 ¿ù,2024.06 ¿ù
¿À»ê,¿ùÆò±Õ,,0.009,0.006,0.006,0.007,0.007,0.006,0.004,0.003,0.003,0.003,0.003,0.006,0.007,0.007,0.006,0.005,0.004,0.004,0.003,0.003,0.002,0.003,0.004,0.006,0.008,0.007,0.005,0.004,0.005,0.004,0.003,0.003,0.004,0.005,0.007,0.008,0.009,0.007,0.005,0.005,0.005,0.004,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.003,0.005,0.006,0.006,0.006,0.006,0.004,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003**,0.002,0.002,0.002,0.003,0.003,0.0028,0.0028,0.0029,0.0024,0.0023,0.0022,0.0021,0.002,0.002,0.0023,0.0023,0.0024,0.0027,0.0024,0.0024,0.0025,0.0024,0.0027
ÇÏ³²,¿ùÆò±Õ,,0.01,0.006,0.005,0.005,0.004,0.005,0.005,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.006,0.005,0.004,0.004,0.003,0.003,0.003,0.005,0.004,0.006,0.008,0.006,0.005,0.006,0.002,0.003,0.003,0.004,0.004,0.005,0.004,0.005,0.008,0.006,0.006,0.006,0.006,0.004,0.003,0.004,0.003,0.003,0.003,0.006,0.006,0.006,0.006,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.003,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.004,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.0026,0.0026,0.0026,0.0022,0.0023,0.0022,0.0021,0.0022,0.002,0.0021,0.0022,0.0022,0.0025,0.0021,0.0022,0.0026,0.0022,0.0027
È­¼º,¿ùÆò±Õ,,0.006,0.004,0.004,0.004,0.004,0.003,0.003,0.002,0.003,0.004,0.004,0.005,0.006,0.005,0.004,0.004,0.004,0.003,0.002,0.003,0.004,0.004,0.005,0.007,0.008,0.008,0.005,0.004,0.005,0.005,0.004,0.003,0.004,0.005,0.006,0.006,0.008,0.006,0.006,0.006,0.005,0.005,0.004,0.005,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.005*,0.006**,0.006,0.005,0.006,0.005,0.005,0.004,0.004,0.005,0.004,0.005,0.006,0.006,0.005,0.005,0.005,0.004,0.005,0.005,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.0028,0.0029,0.0033,0.0029,0.0031,0.0031,0.003,0.0031,0.0034,0.0038,0.0035,0.0036,0.0038,0.0034,0.0037,0.0037,0.0032,0.0036
¾çÁÖ,¿ùÆò±Õ,,0.013,0.01,0.01,0.007,0.006,0.006,0.004,0.005,0.005,0.007,0.008,0.009,0.009,0.009,0.007,0.007,0.007,0.005,0.005,0.005,0.006,0.008,0.008,0.01,0.011,0.01,0.007,0.007,0.005,0.004,0.005,0.004,0.005,0.006,0.007,0.01,0.012,0.008,0.007,0.007,0.006,0.005,0.004,0.004,0.005,0.005,0.006,0.009,0.009,0.008,0.008,0.006,0.005,0.004,0.004,0.003,0.004,0.004,0.006,0.006,0.007,0.006,0.007,0.006,0.005,0.003,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.007,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.004**,0.003,0.006,0.008,0.008,0.007,0.005,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.004,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.0033,0.0031,0.0029,0.0027,0.0026,0.0032,0.0031,0.0034,0.0026,0.0025,0.0027,0.003,0.003,0.0032,0.003,0.0029,0.0029
µ¿µÎÃµ,¿ùÆò±Õ,,0.016,0.012,0.01,0.009,0.007,0.006,0.006,0.006,0.006,0.012,0.014,0.012,0.016,0.013,0.012,0.009,0.006,0.004,0.004,0.004,0.005,0.007,0.009,0.012,0.013,0.012,0.007,0.006,0.008,0.006,0.005,0.005*,0.006,0.006,0.008,0.01,0.013,0.008,0.006,0.005,0.005,0.003,0.003,0.004,0.004,0.005,0.007,0.011,0.01,0.008,0.008,0.006,0.005,0.003,0.003,0.003,0.003,0.004,0.007,0.008,0.008,0.007,0.007,0.005,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.007,0.008,0.008,0.006,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.005,0.005,0.005,0.004,0.003,0.003**,0.003,0.003,0.006,0.007,0.005,0.006,0.005,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.005,0.003,0.004,0.003,0.002,0.003,0.004,0.003,0.005,0.006,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.005,0.004,0.005,0.005,0.005,0.004,0.004,0.003,0.002,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.0029,0.0028,0.0028,0.0024,0.0026,0.0025,0.0026,0.0027,0.0022,0.0027,0.0029,0.0023,0.0026,0.0024,0.0025,0.0025,0.0026,0.0028
¾È¼º,¿ùÆò±Õ,,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.007,0.006,0.004,0.004,0.005,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.007,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.007,0.006,0.006,0.006,0.006,0.007,0.005,0.005,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.004,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.004,0.005,0.004,0.004,0.005,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.004,0.003,0.003,0.003,0.003,0.003**,0.002,0.002,0.003,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.003,0.003,0.001,0.0017,0.0018,0.0022,0.0018,0.0017,0.0014,0.0011,0.0013,0.0012,0.0015,0.0017,0.0017,0.0019,0.0017,0.0017,0.0014,0.0014,0.0017
ÀÌÃµ,¿ùÆò±Õ,,0.007,0.006,0.004,0.004,0.004,0.003,0.003,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.005,0.007,0.007,0.006,0.006,0.004,0.003,0.003,0.004,0.003,0.003,0.005,0.006,0.007,0.006,0.005,0.005,0.005,0.004,0.004,0.005,0.005,0.004,0.005,0.006,0.007,0.006,0.006,0.006,0.006,0.005,0.006,0.004,0.004,0.004,0.006,0.007,0.008,0.007,0.006,0.004,0.005,0.004,0.004,0.005,0.005,0.005,0.004,0.006*,0.005,0.005,0.006,0.004,0.004,0.003,0.003,0.004*,0.003,0.004,0.006,0.007,0.006,0.006,0.005,0.005,0.006,0.005,0.004,0.004,0.004,0.006,0.005,0.005,0.007,0.007,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.0027,0.0028,0.0029,0.0028,0.0028,0.0025,0.0026,0.0028,0.0033,0.0029,0.003,0.0032,0.0035,0.0033,0.0035,0.0034,0.0033,0.0036
ÆÄÁÖ,¿ùÆò±Õ,,0.011,0.009,0.006,0.006,0.005,0.003,0.003,0.002,0.003,0.005,0.007,0.008,0.009,0.008,0.008,0.005,0.004,0.003,0.003,0.003,0.004,0.005,0.006,0.008,0.009,0.008,0.005,0.005,0.004,0.004,0.003,0.003,0.004,0.005,0.007,0.009,0.01,0.007,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.007,0.009,0.008,0.006,0.006,0.004,0.005,0.002,0.003,0.003,0.004,0.004,0.006,0.007,0.008,0.007,0.006,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.006,0.006,0.005,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.005,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.005,0.005,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.0032,0.0028,0.0026,0.0022*,0.0023*,0.0021*,0.0019*,0.0018*,0.0017,0.002,0.0021,0.0023,0.0019,0.0015,0.0015,0.0014,0.0013,0.0016
Æ÷Ãµ,¿ùÆò±Õ,,0.014,0.011,0.009,0.008,0.008,0.007,0.005,0.005,0.005,0.01,0.011,0.011,0.015,0.016,0.008,0.009,0.008,0.007,0.004,0.005,0.007,0.009,0.008,0.015,0.016,0.013,0.008,0.008,0.006,0.004,0.004,0.005,0.007,0.006,0.007,0.01,0.011,0.008,0.007,0.007,0.006,0.004,0.003,0.004,0.004,0.004,0.006,0.008,0.007,0.006,0.006,0.005,0.005,0.003,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.006,0.005,0.004,0.004,0.003,0.003,0.004,0.004,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.005**,0.004,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.005,0.006,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.0033,0.0032,0.0032,0.0025,0.0025,0.0023,0.0022,0.0021,0.002,0.0023,0.0023,0.0026,0.0028,0.0026,0.0025,0.0025,0.0023,0.0024
¿©ÁÖ,¿ùÆò±Õ,,,,,,,,,,,,,,0.006,0.006,0.005,0.004,0.003,0.003,0.003,0.003,0.004,0.005,0.004,0.006,0.007,0.007,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.005,0.006,0.007,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.003,0.004,0.005,0.007,0.008,0.006,0.006,0.004,0.005,0.004,0.003,0.003,0.004,0.004,0.006,0.007,0.008,0.008,0.008,0.005,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.005,0.006,0.005,0.006,0.005,0.004,0.004,0.003,0.004,0.003,0.004,0.005,0.006,0.006,0.006,0.005,0.005,0.006,0.003,0.003,0.002,0.003,0.003,0.004,0.006,0.007,0.007,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.005,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.004*,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.0025,0.0027,0.0027,0.0025,0.0026,0.0023,0.0026,0.0027,0.0027,0.0027,0.0028,0.003,0.0033,0.0034,0.0037,0.0035,0.0035
¿¬Ãµ,¿ùÆò±Õ,,,,,,,,,,,,,,0.006,0.005,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.004,0.005,0.007,0.006,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.004,0.006,0.008,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.007,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.007,0.007,0.006,0.005,0.004,0.004,0.003,0.002,0.003,0.003,0.003,0.004,0.005,0.006,0.005,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.004,0.003,0.004,0.004,0.004,0.004,0.002,0.003,0.002,0.003,0.003,0.003,0.003**,0.003**,0.002,0.002,0.002,0.001,0.001,0.001*,0.002,0.002,0.002,0.002,0.0022,0.0021,0.0021,0.0018,0.0015,0.0012,0.0012,0.0012,0.0013,0.0017,0.002,0.0021,0.0021,0.0016,0.0015,0.0011,0.001,0.001
°¡Æò,¿ùÆò±Õ,,,,,,,,,,,,,,,0.006,0.006,0.005,0.003,0.003,0.003,0.004,0.003,0.002,0.003,0.005,0.008,0.007,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.004,0.006,0.007,0.006,0.005,0.005,0.005,0.004,0.003,0.003,0.004,0.003,0.005,0.006,0.005,0.006,0.006,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.005,0.006,0.005,0.005,0.005,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.004,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004*,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002*,0.002**,0.002**,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.0023,0.0023,0.002,0.0012,0.0014,0.0011,0.0011,0.0011,0.0012,0.0015,0.0022,0.0025,0.0026,0.0015,0.0016,0.0013,0.0011,0.001
¾çÆò,¿ùÆò±Õ,,,,,,,,,,,,,,0.004,0.004,0.004,0.003,0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.006,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.005,0.004,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.004,0.006,0.007,0.004,0.003,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.003,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002**,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0022,0.0022,0.0024,0.0018,0.0018,0.0014,0.0014,0.0017,0.0018,0.0021,0.0025,0.0023,0.0022,0.0016,0.0017,0.0017,0.0014,0.0016
µµÆò±Õ,¿ùÆò±Õ,,0.008,0.007,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.005,0.006,0.007,0.007,0.007,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.005,0.005,0.007,0.008,0.007,0.005,0.005,0.006,0.005,0.004,0.003,0.004,0.004,0.005,0.007,0.008,0.006,0.006,0.005,0.006,0.005,0.004,0.004,0.004,0.004,0.005,0.007,0.008,0.007,0.007,0.006,0.006,0.005,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.006,0.006,0.005,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.005,0.005,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.0025,0.0026,0.0022,0.0023,0.0021,0.0021,0.0021,0.0022,0.0024,0.0026,0.0027,0.0028,0.0023,0.0024,0.0024,0.0022,0.0023
¾ç±¸,¿ùÆò±Õ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002*,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.003,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.0021,0.0021,0.0021,0.002,0.002,0.0017,0.0019,0.002,0.002,0.0019,0.0017,0.0016,0.0016,0.0014,0.0017,0.0016,0.0016,0.0018
°í¼º,¿ùÆò±Õ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.0021,0.0021,0.0017,0.0013,0.0017,0.0018,0.0016,0.0017,0.0019,0.0014,0.0017,0.0023,0.0025,0.0021,0.0023,0.0022,0.0016,0.0018
Á¤¼±,¿ùÆò±Õ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0026,0.0028,0.0024,0.002,0.002,0.002,0.0017,0.0018,0.0018,0.0018,0.0018,0.0015,0.0019,0.0019,0.002,0.0019,0.0018,0.0016
È¾¼º,¿ùÆò±Õ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,0.001,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.0021,0.0023,0.0021,0.0014,0.0013,0.0012,0.0011,0.0019*,0.0023**,0.0024**,0.0023**,0.0026,0.0022,0.0019,0.0021,0.0017,0.0015,0.0015
